Time (Sec);S41;S42;S43;S44;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S5;S6;S7;S8;S9;
11700.0;35640.0;35640.0;35640.0;35640.0;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;
11700.38454279444;35640.0;35640.0;35640.0;35640.0;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;
12000.0;35640.0;35640.0;35640.0;35640.0;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;35639.72761599987;
12000.0;35640.0;35640.0;35640.0;35640.0;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;
12000.38454279444;35640.0;35640.0;35640.0;35640.0;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;
12300.0;35640.0;35640.0;35640.0;35640.0;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;35639.72080639987;
12300.0;35640.0;35640.0;35640.0;35640.0;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;
12300.38454279444;35640.0;35640.0;35640.0;35640.0;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;
12600.0;35640.0;35640.0;35640.0;35640.0;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;35639.71399679987;
12600.0;35640.0;35640.0;35640.0;35640.0;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;
12600.0;35640.0;35640.0;35640.0;35640.0;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;
12600.38454279444;35640.0;35640.0;35640.0;35640.0;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;
12900.0;35640.0;35640.0;35640.0;35640.0;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;35639.70718719986;
12900.0;35640.0;35640.0;35640.0;35640.0;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;
12900.38454279444;35640.0;35640.0;35640.0;35640.0;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;
13200.0;35640.0;35640.0;35640.0;35640.0;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;35639.70037759986;
13200.0;35640.0;35640.0;35640.0;35640.0;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;
13200.38454279444;35640.0;35640.0;35640.0;35640.0;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;
13500.0;35640.0;35640.0;35640.0;35640.0;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;35639.69356799986;
13500.0;35640.0;35640.0;35640.0;35640.0;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;35639.686758399854;
